Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,750.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,750.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,750.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,750.0,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,750.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,750.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,750.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,750.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,750.0,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,750.0,1056.0
10,30.485715,0.0,0.0,0.0,0.0,0.0,1020.42885645,0.0,750.0,1050.91457145
11,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,750.0,1050.0
12,42.194685,0.0,0.0,0.0,0.0,0.0,1057.07115555,0.0,750.0,1099.26584055
13,71.402565,0.0,0.0,0.0,0.0,0.0,1040.73951195,0.0,750.0,1112.14207695
14,23.25999,0.0,0.0,0.0,0.0,0.0,1075.4378097,0.0,750.0,1098.6977997
15,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,750.0,1128.0
16,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,750.0,1194.0
17,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,750.0,1158.0
18,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,750.0,1368.0
19,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,750.0,1446.0
20,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,750.0,1446.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,750.0,1464.0
22,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,750.0,1524.0
23,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,750.0,1488.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,750.0,1536.0
25,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,750.0,1548.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,750.0,1518.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,750.0,1584.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,750.0,1578.0
29,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,0.0,750.0,1572.0
30,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,750.0,1692.0
31,0.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,750.0,1806.0
32,0.0,0.0,0.0,0.0,558.72,0.0,1249.719936,0.0,150.0,1808.439936
33,42.465735,0.0,0.0,0.0,0.0,0.0,1728.80823705,0.0,150.0,1771.27397205
34,116.799735,0.0,0.0,0.0,0.0,0.0,1632.70425705,0.0,150.0,1749.50399205
35,423.5946,0.0,0.0,0.0,0.0,0.0,1311.113238,0.0,150.0,1734.7078379999998
36,307.74705,0.0,0.0,0.0,0.0,0.0,1435.4853615,0.0,150.0,1743.2324115
37,65.661765,0.0,0.0,0.0,0.0,0.0,1622.30808795,0.0,150.0,1687.96985295
38,67.91616,0.0,0.0,0.0,0.0,0.0,1680.1213248,0.0,150.0,1748.0374848
39,0.0,0.0,0.0,0.0,0.0,0.0,1722.0,0.0,150.0,1722.0
40,0.0,0.0,0.0,0.0,0.0,0.0,1788.0,0.0,150.0,1788.0
41,0.0,0.0,0.0,0.0,0.0,0.0,1788.0,0.0,150.0,1788.0
42,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,0.0,150.0,1704.0
43,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,0.0,150.0,1656.0
44,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,0.0,150.0,1710.0
45,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,0.0,150.0,1674.0
46,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,0.0,150.0,1626.0
47,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,150.0,1620.0
48,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,150.0,1590.0
49,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,150.0,1578.0
50,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,150.0,1578.0
51,0.0,0.0,0.0,0.0,0.0,0.0,1596.0,0.0,150.0,1596.0
52,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,150.0,1578.0
53,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,0.0,150.0,1602.0
54,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,0.0,150.0,1542.0
55,0.0,0.0,0.0,0.0,0.0,0.0,1644.0,0.0,150.0,1644.0
