Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,7500.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,7500.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,7500.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,2956.2413913268,9937.42102714895,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,9937.42102714895,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,9937.42102714895,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,9937.42102714895,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,9937.42102714895,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,9937.42102714895,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,9937.42102714895,1056.0
10,4.69011,0.0,0.0,0.0,0.0,0.0,1045.4505933,0.0,9937.42102714895,1050.1407033
11,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,9937.42102714895,1050.0
12,6.49149,0.0,0.0,0.0,0.0,0.0,1091.7032547,0.0,9937.42102714895,1098.1947447
13,10.98501,0.0,0.0,0.0,0.0,0.0,1099.3445403,0.0,9937.42102714895,1110.3295503000002
14,3.57846,0.0,0.0,0.0,0.0,0.0,1094.5288938,0.0,9937.42102714895,1098.1073538
15,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,9937.42102714895,1128.0
16,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,9937.42102714895,1194.0
17,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,9937.42102714895,1158.0
18,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,9937.42102714895,1368.0
19,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,9937.42102714895,1446.0
20,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,9937.42102714895,1446.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,9937.42102714895,1464.0
22,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,9937.42102714895,1524.0
23,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,9937.42102714895,1488.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,9937.42102714895,1536.0
