Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,6000.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,6000.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,6000.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,6000.0,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,6000.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,6000.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,6000.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,6000.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,6000.0,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,6000.0,1056.0
10,37.52088,0.0,0.0,0.0,0.0,0.0,1013.6047464,0.0,6000.0,1051.1256264
11,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,6000.0,1050.0
12,51.93192,0.0,0.0,0.0,0.0,0.0,1047.6260376,0.0,6000.0,1099.5579576
13,87.88008,0.0,0.0,0.0,0.0,0.0,1024.7563224,0.0,6000.0,1112.6364024
14,28.62768,0.0,0.0,0.0,0.0,0.0,1070.2311504,0.0,6000.0,1098.8588304
15,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,6000.0,1128.0
16,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,6000.0,1194.0
17,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,6000.0,1158.0
18,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,6000.0,1368.0
19,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,6000.0,1446.0
20,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,6000.0,1446.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,6000.0,1464.0
22,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,6000.0,1524.0
23,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,6000.0,1488.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,6000.0,1536.0
25,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,6000.0,1548.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,6000.0,1518.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,6000.0,1584.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,6000.0,1578.0
29,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,0.0,6000.0,1572.0
30,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,6000.0,1692.0
31,0.0,0.0,0.0,0.0,2068.72852233677,0.0,0.0,0.0,3630.32242573108,2068.72852233677
32,0.0,0.0,0.0,0.0,2027.49140893471,0.0,0.0,0.0,1307.88094928811,2027.49140893471
33,52.26552,0.0,0.0,0.0,0.0,0.0,1719.3024456,0.0,1307.88094928811,1771.5679656
34,143.75352,0.0,0.0,0.0,0.0,0.0,1606.5590856,0.0,1307.88094928811,1750.3126056
35,521.3472,0.0,0.0,0.0,0.0,0.0,1216.293216,0.0,1307.88094928811,1737.6404160000002
36,378.7656,0.0,0.0,0.0,0.0,0.0,1366.597368,0.0,1307.88094928811,1745.362968
37,80.81448,0.0,0.0,0.0,617.980068728523,0.0,1068.1133544,0.0,600.0,1766.9079031285228
38,83.58912,0.0,0.0,0.0,0.0,0.0,1664.9185536,0.0,600.0,1748.5076736
39,0.0,0.0,0.0,0.0,0.0,0.0,1722.0,0.0,600.0,1722.0
40,0.0,0.0,0.0,0.0,0.0,0.0,1788.0,0.0,600.0,1788.0
41,0.0,0.0,0.0,0.0,0.0,0.0,1788.0,0.0,600.0,1788.0
42,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,0.0,600.0,1704.0
43,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,0.0,600.0,1656.0
44,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,0.0,600.0,1710.0
45,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,0.0,600.0,1674.0
46,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,0.0,600.0,1626.0
47,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,600.0,1620.0
48,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,1200.0,1590.0
49,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,1200.0,1578.0
50,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,1200.0,1578.0
51,0.0,0.0,0.0,0.0,0.0,0.0,1596.0,0.0,1200.0,1596.0
52,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,1200.0,1578.0
53,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,0.0,1200.0,1602.0
54,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,0.0,1200.0,1542.0
55,0.0,0.0,0.0,0.0,0.0,0.0,1644.0,0.0,1200.0,1644.0
56,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,0.0,1200.0,1842.0
57,7.963704,0.0,0.0,0.0,0.0,0.0,1786.27520712,0.0,1200.0,1794.23891112
58,182.05704,0.0,0.0,0.0,0.0,0.0,1617.4046712,0.0,1200.0,1799.4617112
59,568.4736,0.0,0.0,0.0,0.0,0.0,1308.580608,0.0,1200.0,1877.054208
60,471.9528,0.0,0.0,0.0,0.0,0.0,1372.205784,0.0,1200.0,1844.158584
61,105.95784,0.0,0.0,0.0,0.0,0.0,1727.2208952,0.0,1200.0,1833.1787352
62,47.50392,0.0,0.0,0.0,0.0,0.0,1843.9211976,0.0,1200.0,1891.4251176
63,0.0,0.0,0.0,0.0,0.0,0.0,1830.0,0.0,1200.0,1830.0
64,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,1200.0,1878.0
65,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,1200.0,1878.0
66,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,1200.0,1944.0
67,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,1200.0,1878.0
68,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,1200.0,1992.0
