Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,12000.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,12000.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,12000.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,12000.0,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,12000.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,12000.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,12000.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,12000.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,12000.0,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,12000.0,1056.0
10,18.76044,0.0,0.0,0.0,0.0,0.0,1031.8023732,0.0,12000.0,1050.5628132
11,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,12000.0,1050.0
12,25.96596,0.0,0.0,0.0,0.0,0.0,1072.8130188,0.0,12000.0,1098.7789788
13,43.94004,0.0,0.0,0.0,0.0,0.0,1067.3781612,0.0,12000.0,1111.3182012
14,14.31384,0.0,0.0,0.0,0.0,0.0,1084.1155752,0.0,12000.0,1098.4294152
15,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,12000.0,1128.0
16,0.0,0.0,0.0,0.0,1367.69759450172,0.0,2.6303754897763802e-14,0.0,10433.3360887724,1367.69759450172
17,0.0,0.0,0.0,0.0,40.0838487972521,0.0,1123.0068,0.0,10387.4210271489,1163.0906487972522
18,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,10387.4210271489,1368.0
19,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,10387.4210271489,1446.0
20,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,10387.4210271489,1446.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,10387.4210271489,1464.0
22,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,10387.4210271489,1524.0
23,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,10387.4210271489,1488.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,10387.4210271489,1536.0
25,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,10387.4210271489,1548.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,10387.4210271489,1518.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,10387.4210271489,1584.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,10387.4210271489,1578.0
29,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,0.0,10387.4210271489,1572.0
30,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,10387.4210271489,1692.0
31,0.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,10387.4210271489,1806.0
32,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,0.0,10387.4210271489,1770.0
33,26.13276,0.0,0.0,0.0,0.0,0.0,1744.6512228,0.0,10387.4210271489,1770.7839828
34,71.87676,0.0,0.0,0.0,0.0,0.0,1676.2795428,0.0,10387.4210271489,1748.1563028
35,260.6736,0.0,0.0,0.0,0.0,0.0,1469.146608,0.0,10387.4210271489,1729.820208
36,189.3828,0.0,0.0,0.0,0.0,0.0,1550.298684,0.0,10387.4210271489,1739.6814840000002
37,40.40724,0.0,0.0,0.0,0.0,0.0,1646.8049772,0.0,10387.4210271489,1687.2122172
38,41.79456,0.0,0.0,0.0,0.0,0.0,1705.4592768,0.0,10387.4210271489,1747.2538368
39,0.0,0.0,0.0,0.0,1972.50859106529,0.0,-8.17612491646974e-14,0.0,8127.96101447393,1972.50859106529
40,0.0,0.0,0.0,0.0,2048.10996563574,0.0,1.0322784398943599e-13,0.0,5781.90148911798,2048.10996563574
41,0.0,0.0,0.0,0.0,2048.10996563574,0.0,1.0322784398943599e-13,0.0,3435.84196376204,2048.10996563574
42,0.0,0.0,0.0,0.0,1951.89003436426,0.0,-9.612241663183551e-14,0.0,1200.0,1951.89003436426
43,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,0.0,1200.0,1656.0
44,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,0.0,1200.0,1710.0
45,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,0.0,1200.0,1674.0
46,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,0.0,1200.0,1626.0
47,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,1200.0,1620.0
48,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,2400.0,1590.0
49,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,2400.0,1578.0
50,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,3000.0,4873.5,1578.0
51,0.0,0.0,0.0,0.0,0.0,0.0,1596.0,3000.0,7347.0,1596.0
52,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,3000.0,9820.5,1578.0
53,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,3000.0,12294.0,1602.0
54,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,3000.0,14767.5,1542.0
55,0.0,0.0,0.0,0.0,0.0,0.0,1644.0,0.0,14767.5,1644.0
56,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,0.0,14767.5,1842.0
57,3.981852,0.0,0.0,0.0,0.0,0.0,1790.13760356,0.0,14767.5,1794.1194555599998
58,91.02852,0.0,0.0,0.0,0.0,0.0,1705.7023356,0.0,14767.5,1796.7308556
59,284.2368,0.0,0.0,0.0,0.0,0.0,1584.290304,0.0,14767.5,1868.527104
60,235.9764,0.0,0.0,0.0,0.0,0.0,1601.102892,0.0,14767.5,1837.079292
61,52.97892,0.0,0.0,0.0,0.0,0.0,1778.6104476,0.0,14767.5,1831.5893676
62,23.75196,0.0,0.0,0.0,0.0,0.0,1866.9605988,0.0,14767.5,1890.7125588
63,0.0,0.0,0.0,0.0,0.0,0.0,1830.0,0.0,14767.5,1830.0
64,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,14767.5,1878.0
65,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,14767.5,1878.0
66,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,14767.5,1944.0
67,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,14767.5,1878.0
68,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,14767.5,1992.0
69,0.0,0.0,0.0,0.0,0.0,0.0,2034.0,0.0,14767.5,2034.0
70,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,14767.5,2016.0
