Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,21000.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,21000.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,21000.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,21000.0,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,21000.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,21000.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,21000.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,21000.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,21000.0,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,21000.0,1056.0
10,37.52088,0.0,0.0,0.0,0.0,0.0,1013.6047464,0.0,21000.0,1051.1256264
11,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,21000.0,1050.0
12,51.93192,0.0,0.0,0.0,0.0,0.0,1047.6260376,0.0,21000.0,1099.5579576
13,87.88008,0.0,0.0,0.0,0.0,0.0,1024.7563224,0.0,21000.0,1112.6364024
14,28.62768,0.0,0.0,0.0,0.0,0.0,1070.2311504,0.0,21000.0,1098.8588304
15,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,21000.0,1128.0
16,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,21000.0,1194.0
17,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,21000.0,1158.0
18,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,21000.0,1368.0
19,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,21000.0,1446.0
20,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,21000.0,1446.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,21000.0,1464.0
22,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,21000.0,1524.0
23,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,21000.0,1488.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,21000.0,1536.0
25,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,21000.0,1548.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,21000.0,1518.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,21000.0,1584.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,21000.0,1578.0
29,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,0.0,21000.0,1572.0
30,0.0,0.0,0.0,0.0,1938.14432989691,0.0,0.0,0.0,18779.9034021799,1938.14432989691
31,0.0,0.0,0.0,0.0,2068.72852233677,0.0,0.0,0.0,16410.225827911,2068.72852233677
32,0.0,0.0,0.0,0.0,2027.49140893471,0.0,0.0,0.0,14087.7843514681,2027.49140893471
33,52.26552,0.0,0.0,0.0,1969.41860893471,0.0,0.0,0.0,11831.8638372244,2021.6841289347096
34,143.75352,0.0,0.0,0.0,1840.27386666667,0.0,0.0,0.0,9723.87544470818,1984.02738666667
35,521.3472,0.0,0.0,0.0,0.0,0.0,1216.293216,0.0,9723.87544470818,1737.6404160000002
36,378.7656,0.0,0.0,0.0,1565.40362886598,0.0,0.0,0.0,7930.74414016525,1944.16922886598
37,80.81448,0.0,0.0,0.0,1841.47761099656,0.0,0.0,0.0,5821.3768881646,1922.29209099656
38,83.58912,0.0,0.0,0.0,0.0,0.0,1664.9185536,0.0,5821.3768881646,1748.5076736
39,0.0,0.0,0.0,0.0,1972.50859106529,0.0,0.0,0.0,3561.91687548958,1972.50859106529
40,0.0,0.0,0.0,0.0,0.0,0.0,1788.0,0.0,3561.91687548958,1788.0
41,0.0,0.0,0.0,0.0,1276.25343230241,0.0,673.830753599999,0.0,2100.0,1950.084185902409
42,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,0.0,2100.0,1704.0
43,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,0.0,2100.0,1656.0
44,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,0.0,2100.0,1710.0
45,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,0.0,2100.0,1674.0
46,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,0.0,2100.0,1626.0
47,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,2100.0,1620.0
48,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,4200.0,1590.0
49,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,4200.0,1578.0
50,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,4200.0,1578.0
51,0.0,0.0,0.0,0.0,0.0,0.0,1596.0,0.0,4200.0,1596.0
52,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,4200.0,1578.0
53,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,0.0,4200.0,1602.0
54,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,0.0,4200.0,1542.0
55,0.0,0.0,0.0,0.0,0.0,0.0,1644.0,0.0,4200.0,1644.0
56,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,0.0,4200.0,1842.0
57,7.963704,0.0,0.0,0.0,0.0,0.0,1786.27520712,0.0,4200.0,1794.23891112
58,182.05704,0.0,0.0,0.0,0.0,0.0,1617.4046712,0.0,4200.0,1799.4617112
59,568.4736,0.0,0.0,0.0,0.0,0.0,1308.580608,0.0,4200.0,1877.054208
60,471.9528,0.0,0.0,0.0,0.0,0.0,1372.205784,0.0,4200.0,1844.158584
61,105.95784,0.0,0.0,0.0,0.0,0.0,1727.2208952,0.0,4200.0,1833.1787352
62,47.50392,0.0,0.0,0.0,0.0,0.0,1843.9211976,0.0,4200.0,1891.4251176
63,0.0,0.0,0.0,0.0,0.0,0.0,1830.0,0.0,4200.0,1830.0
64,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,4200.0,1878.0
65,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,4200.0,1878.0
66,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,4200.0,1944.0
67,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,4200.0,1878.0
68,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,4200.0,1992.0
69,0.0,0.0,0.0,0.0,0.0,0.0,2034.0,0.0,4200.0,2034.0
70,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,4200.0,2016.0
71,0.0,0.0,0.0,0.0,0.0,0.0,2058.0,0.0,4200.0,2058.0
72,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,0.0,4200.0,2040.0
73,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,4200.0,2016.0
74,0.0,0.0,0.0,0.0,0.0,0.0,2064.0,0.0,4200.0,2064.0
75,0.0,0.0,0.0,0.0,0.0,0.0,2046.0,0.0,4200.0,2046.0
76,0.0,0.0,0.0,0.0,0.0,0.0,2112.0,0.0,4200.0,2112.0
77,0.0,0.0,0.0,0.0,0.0,0.0,1986.0,0.0,4200.0,1986.0
78,0.0,0.0,0.0,0.0,0.0,0.0,2166.0,0.0,4200.0,2166.0
79,0.0,0.0,0.0,0.0,0.0,0.0,2160.0,0.0,4200.0,2160.0
80,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,0.0,4200.0,2136.0
81,17.292384,0.0,0.0,0.0,0.0,0.0,2281.22638752,0.0,4200.0,2298.51877152
82,108.34488,0.0,0.0,0.0,0.0,0.0,2066.9054664,0.0,4200.0,2175.2503464
