Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,4500.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,4500.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,4500.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,4500.0,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,4500.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,4500.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,4500.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,4500.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,4500.0,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,4500.0,1056.0
10,32.83077,0.0,0.0,0.0,0.0,0.0,1018.1541531,0.0,4500.0,1050.9849231
11,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,4500.0,1050.0
12,45.44043,0.0,0.0,0.0,0.0,0.0,1053.9227829,0.0,4500.0,1099.3632129
13,76.89507,0.0,0.0,0.0,0.0,0.0,1035.4117821,0.0,4500.0,1112.3068521
14,25.04922,0.0,0.0,0.0,0.0,0.0,1073.7022566,0.0,4500.0,1098.7514766000002
15,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,4500.0,1128.0
16,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,4500.0,1194.0
17,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,4500.0,1158.0
18,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,4500.0,1368.0
19,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,4500.0,1446.0
20,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,4500.0,1446.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,4500.0,1464.0
22,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,4500.0,1524.0
23,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,4500.0,1488.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,4500.0,1536.0
25,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,4500.0,1548.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,4500.0,1518.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,4500.0,1584.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,4500.0,1578.0
29,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,0.0,4500.0,1572.0
30,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,4500.0,1692.0
31,0.0,0.0,0.0,0.0,1508.15859106529,0.0,489.37755,0.0,2772.44147644296,1997.53614106529
32,0.0,0.0,0.0,0.0,2027.49140893471,0.0,0.0,0.0,450.0,2027.49140893471
33,45.73233,0.0,0.0,0.0,0.0,0.0,1725.6396399,0.0,450.0,1771.3719699
34,125.78433,0.0,0.0,0.0,0.0,0.0,1623.9891999,0.0,450.0,1749.7735299
35,456.1788,0.0,0.0,0.0,0.0,0.0,1279.506564,0.0,450.0,1735.685364
36,331.4199,0.0,0.0,0.0,0.0,0.0,1412.522697,0.0,450.0,1743.9425970000002
37,70.71267,0.0,0.0,0.0,0.0,0.0,1617.4087101,0.0,450.0,1688.1213801
38,73.14048,0.0,0.0,0.0,0.0,0.0,1675.0537344,0.0,450.0,1748.1942144
39,0.0,0.0,0.0,0.0,0.0,0.0,1722.0,0.0,450.0,1722.0
40,0.0,0.0,0.0,0.0,0.0,0.0,1788.0,0.0,450.0,1788.0
41,0.0,0.0,0.0,0.0,0.0,0.0,1788.0,0.0,450.0,1788.0
42,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,0.0,450.0,1704.0
43,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,0.0,450.0,1656.0
44,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,0.0,450.0,1710.0
45,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,0.0,450.0,1674.0
46,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,0.0,450.0,1626.0
47,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,450.0,1620.0
48,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,900.0,1590.0
49,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,900.0,1578.0
50,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,900.0,1578.0
51,0.0,0.0,0.0,0.0,0.0,0.0,1596.0,0.0,900.0,1596.0
52,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,900.0,1578.0
53,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,0.0,900.0,1602.0
54,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,0.0,900.0,1542.0
55,0.0,0.0,0.0,0.0,0.0,0.0,1644.0,0.0,900.0,1644.0
